MID,LEFT,RIGHT
3219,3103,2595
3223,3107,2596
3222,3107,2597
3221,3102,2596
3221,3103,2596
3221,3099,2595
3226,3098,2591
3226,3094,2588
3229,3090,2584
3231,3088,2583
3229,3083,2582
3233,3081,2582
3228,3082,2585
3222,3082,2580
3215,3086,2591
3211,3085,2596
3209,3083,2601
3204,3082,2603
3208,3081,2598
3212,3080,2586
3212,3075,2583
3218,3073,2579
3218,3073,2579
3221,3071,2578
3228,3075,2578
3237,3072,2575
3243,3077,2570
3246,3084,2569
3251,3088,2568
3257,3094,2566
3257,3096,2564
3264,3098,2564
3264,3101,2564
3261,3093,2568
3261,3096,2576
3254,3093,2585
3251,3089,2591
3247,3088,2595
3241,3085,2597
3235,3084,2599
3232,3082,2599
3235,3082,2599
3237,3086,2597
3237,3087,2593
3240,3096,2591
3240,3101,2589
3243,3104,2589
3241,3108,2592
3243,3109,2591
3242,3109,2586
3239,3103,2580
3242,3098,2573
3243,3090,2577
3247,3080,2578
3253,3083,2582
3254,3085,2586
3257,3084,2587
3253,3087,2591
3253,3087,2598
3258,3089,2609
3256,3090,2617
3262,3098,2621
3269,3098,2624
3272,3090,2621
3277,3089,2621
3275,3085,2616
3275,3077,2614
3265,3077,2613
3260,3077,2608
3256,3080,2603
3251,3078,2599
3253,3077,2597
3251,3087,2599
3248,3091,2595
3252,3103,2595
3255,3106,2593
3261,3108,2591
3261,3114,2591
3264,3114,2592
3264,3119,2592
3260,3115,2590
3261,3113,2590
3257,3108,2593
3252,3103,2592
3251,3104,2600
3244,3103,2608
3246,3100,2612
3242,3101,2616
3240,3097,2619
3238,3093,2622
3232,3083,2626
3232,3076,2627
3231,3072,2626
3227,3065,2618
3229,3065,2611
3227,3060,2605
3231,3053,2601
3229,3051,2603
3229,3048,2603
3231,3052,2598
3226,3049,2596
3225,3049,2597
3218,3048,2605
3215,3040,2609
3211,3039,2614
3211,3037,2617
3217,3030,2622
3213,3029,2627
3214,3026,2635
3220,3029,2635
3221,3030,2637
3225,3037,2637
3227,3048,2636
3225,3057,2629
3230,3066,2626
3231,3071,2626
3238,3068,2626
3234,3069,2627
3235,3064,2625
3234,3060,2622
3230,3045,2622
3234,3032,2622
3236,3024,2628
3235,3017,2628
3236,3017,2627
3228,3017,2626
3226,3016,2626
3211,3017,2631
3205,3019,2635
3203,3031,2638
3195,3033,2638
3193,3040,2636
3188,3045,2642
3185,3042,2643
3192,3043,2648
3201,3038,2653
3210,3029,2655
3208,3028,2657
3212,3023,2657
3213,3025,2659
3211,3016,2666
3213,3013,2661
3214,3009,2664
3207,3003,2657
3207,3002,2653
3204,2998,2651
3210,2990,2646
3205,2990,2638
3200,2983,2632
3198,2989,2626
3195,2987,2625
3199,2988,2629
3199,2989,2638
3195,2991,2640
3202,2999,2650
3196,2998,2655
3202,2995,2662
3193,2997,2667
3192,2996,2673
3188,3002,2677
3185,2998,2680
3181,2992,2682
3178,2989,2688
3174,2983,2686
3178,2982,2691
3178,2985,2694
3187,2983,2694
3182,2990,2692
3185,2992,2686
3188,2998,2680
3188,2990,2675
3191,2988,2670
3191,2984,2671
3186,2976,2665
3188,2978,2663
3188,2980,2664
3194,2983,2666
3187,2987,2672
3186,2982,2678
3188,2984,2680
3187,2972,2684
3189,2966,2688
3187,2962,2693
3181,2958,2695
3184,2957,2688
3181,2955,2684
3189,2954,2680
3184,2959,2677
3184,2962,2676
3184,2971,2673
3182,2962,2671
3184,2963,2670
3186,2964,2673
3185,2964,2672
3187,2966,2675
3182,2965,2678
3182,2961,2679
3170,2960,2677
3164,2955,2672
3159,2955,2669
3154,2942,2671
3153,2936,2675
3156,2930,2676
3155,2922,2674
3165,2920,2672
3170,2919,2675
3181,2918,2677
3175,2926,2681
3175,2930,2681
3173,2942,2681
3172,2939,2679
3168,2938,2677
3166,2936,2678
3163,2931,2673
3166,2928,2670
3165,2920,2670
3176,2912,2661
3167,2907,2657
3167,2900,2655
3169,2904,2655
3168,2898,2658
3169,2898,2660
3169,2900,2670
3165,2901,2663
3169,2906,2666
3173,2906,2670
3187,2905,2673
3181,2913,2675
3182,2915,2674
3182,2926,2670
3181,2918,2667
3182,2914,2664
3182,2908,2665
3176,2904,2655
3181,2905,2653
3182,2901,2653
3189,2890,2653
3182,2888,2658
3181,2880,2656
3181,2880,2653
3179,2869,2653
3179,2866,2651
3176,2865,2654
3168,2861,2648
3167,2866,2644
3161,2868,2637
3164,2866,2629
3155,2869,2624
3151,2866,2620
3151,2873,2613
3153,2863,2609
3157,2863,2605
3161,2865,2605
3160,2864,2600
3168,2862,2599
3171,2857,2594
3179,2851,2603
3176,2852,2608
3172,2850,2612
3168,2853,2613
3164,2848,2615
3164,2846,2613
3162,2845,2606
3161,2843,2597
3169,2845,2594
3173,2848,2595
3183,2847,2595
3182,2854,2596
3184,2848,2594
3187,2851,2591
3190,2842,2593
3193,2837,2592
3195,2836,2593
3191,2835,2591
3190,2835,2589
3186,2837,2582
3185,2837,2576
3176,2843,2573
3172,2843,2569
3168,2844,2566
3165,2836,2567
3165,2827,2563
3165,2820,2563
3161,2816,2558
3165,2818,2556
3164,2819,2554
3169,2818,2552
3166,2824,2548
3165,2830,2543
3164,2842,2539
3160,2844,2537
3155,2849,2535
3150,2849,2533
3143,2845,2527
3146,2843,2522
3146,2837,2517
3152,2828,2518
3150,2827,2523
3151,2823,2530
3153,2819,2533
3152,2810,2537
3154,2805,2538
3153,2801,2538
3145,2797,2533
3147,2796,2533
3145,2792,2531
3145,2791,2532
3139,2797,2532
3133,2799,2530
3128,2804,2526
3122,2805,2527
3123,2809,2526
3119,2806,2525
3115,2802,2518
3122,2800,2513
3124,2792,2511
3131,2782,2507
3130,2778,2502
3131,2771,2492
3136,2771,2479
3136,2764,2471
3134,2763,2462
3132,2764,2462
3129,2765,2459
3133,2769,2458
3130,2772,2451
3129,2777,2444
3120,2787,2441
3111,2791,2443
3104,2793,2448
3097,2792,2456
3093,2790,2456
3086,2787,2465
3081,2783,2468
3085,2782,2474
3086,2783,2477
3092,2783,2476
3098,2793,2470
3103,2792,2466
3107,2793,2459
3106,2790,2454
3103,2788,2449
3098,2789,2450
3089,2788,2447
3088,2783,2440
3084,2787,2436
3080,2782,2433
3075,2784,2430
3068,2785,2429
3061,2786,2424
3056,2784,2419
3053,2784,2416
3050,2787,2404
3045,2790,2402
3048,2795,2402
3048,2798,2405
3049,2796,2404
3052,2797,2403
3052,2792,2403
3055,2790,2406
3051,2786,2411
3049,2784,2414
3048,2786,2417
3044,2785,2421
3045,2786,2422
3045,2785,2422
3040,2779,2425
3039,2780,2429
3038,2778,2433
3039,2776,2433
3038,2774,2435
3034,2780,2429
3030,2785,2425
3022,2790,2416
3021,2799,2411
3015,2804,2409
3011,2804,2403
3008,2808,2401
3005,2807,2398
3006,2805,2397
3005,2803,2398
3005,2801,2400
3005,2801,2401
3003,2798,2400
3008,2794,2400
3011,2792,2405
3015,2786,2411
3018,2788,2418
3021,2787,2420
3022,2787,2418
3021,2786,2415
3019,2784,2410
3016,2786,2412
3008,2786,2409
3007,2788,2400
3003,2793,2400
2999,2795,2392
2998,2801,2385
2998,2803,2379
3002,2809,2376
3001,2814,2381
2999,2819,2378
2997,2825,2380
2990,2826,2384
2991,2827,2392
2990,2825,2404
2988,2821,2414
2992,2826,2427
2994,2821,2438
2999,2819,2446
2997,2819,2449
2999,2817,2447
2998,2820,2443
2991,2819,2437
2991,2822,2433
2986,2826,2433
2981,2826,2429
2979,2830,2428
2976,2832,2425
2978,2835,2426
2974,2836,2428
2972,2836,2430
2972,2836,2434
2970,2832,2436
2975,2830,2438
2978,2826,2435
2980,2823,2434
2986,2823,2437
2988,2823,2442
2992,2825,2445
2986,2830,2442
2980,2832,2446
2978,2836,2440
2970,2836,2434
2967,2839,2429
2961,2846,2427
2957,2849,2427
2958,2855,2425
2956,2857,2424
2959,2859,2425
2958,2863,2429
2960,2865,2431
2961,2866,2433
2962,2862,2436
2968,2862,2439
2971,2861,2444
2971,2860,2442
2978,2865,2444
2981,2867,2447
2986,2864,2448
2984,2864,2451
2982,2862,2449
2981,2866,2449
2977,2865,2449
2981,2870,2452
2981,2874,2458
2978,2877,2460
2982,2880,2463
2979,2882,2466
2983,2882,2467
2979,2888,2469
2979,2893,2469
2979,2900,2474
2974,2900,2473
2978,2900,2472
2977,2902,2473
2971,2903,2467
2969,2911,2466
2961,2917,2467
2953,2917,2469
2942,2922,2474
2935,2918,2478
2932,2917,2482
2927,2905,2485
2932,2895,2486
2933,2886,2489
2932,2879,2485
2942,2880,2486
2949,2879,2488
2963,2877,2490
2965,2881,2494
2973,2882,2500
2980,2890,2494
2977,2891,2496
2981,2896,2497
2980,2901,2502
2977,2902,2495
2978,2911,2490
2974,2914,2485
2976,2913,2481
2971,2915,2481
2970,2911,2480
2975,2911,2481
2977,2902,2484
2984,2899,2489
2986,2898,2496
2985,2894,2498
2987,2897,2503
2983,2899,2508
2982,2901,2514
2972,2911,2522
2967,2918,2527
2965,2926,2528
2961,2935,2533
2960,2942,2534
2957,2945,2534
2953,2942,2531
2956,2942,2533
2956,2932,2538
2964,2933,2532
2958,2937,2528
2955,2937,2523
2956,2944,2516
2956,2941,2513
2962,2943,2514
2968,2942,2524
2971,2939,2514
2980,2937,2513
2986,2930,2513
2997,2922,2514
2995,2918,2515
2996,2912,2515
3000,2914,2516
2992,2912,2520
2990,2917,2526
2987,2925,2533
2980,2933,2534
2983,2945,2538
2983,2955,2539
2994,2958,2541
2990,2967,2544
2993,2970,2546
2998,2979,2544
3002,2972,2541
3007,2969,2543
3010,2962,2547
3012,2956,2541
3019,2956,2538
3021,2954,2536
3029,2954,2534
3024,2960,2531
3024,2966,2524
3023,2980,2516
3021,2982,2513
3022,2991,2512
3022,2997,2516
3014,2998,2519
3021,3003,2521
3022,3003,2523
3034,3001,2526
3030,3007,2535
3034,3010,2541
3039,3019,2545
3039,3010,2556
3044,3006,2560
3044,3002,2564
3041,3001,2560
3046,3005,2562
3049,3006,2565
3060,3006,2560
3056,3013,2567
3060,3014,2569
3062,3025,2573
3061,3025,2580
3062,3028,2581
3062,3030,2585
3056,3028,2581
3063,3029,2571
3059,3032,2566
3068,3033,2563
3066,3038,2564
3069,3041,2566
3071,3051,2570
3071,3050,2580
3077,3055,2589
3073,3056,2600
3074,3054,2599
3083,3053,2601
3085,3048,2597
3096,3041,2589
3090,3043,2583
3090,3043,2578
3090,3049,2576
3090,3046,2579
3093,3052,2582
3095,3055,2584
3096,3062,2578
3105,3070,2575
3109,3073,2574
3119,3073,2577
3112,3077,2584
3110,3078,2589
3107,3085,2592
3109,3075,2593
3106,3069,2593
3104,3066,2599
3099,3064,2598
3105,3064,2597
3110,3074,2603
3122,3079,2606
3122,3090,2608
3128,3093,2609
3132,3099,2609
3136,3092,2610
3141,3088,2608
3145,3086,2614
3147,3081,2610
3156,3080,2613
3163,3074,2616
3174,3068,2619
3169,3072,2621
3168,3076,2626
3164,3082,2618
3157,3078,2619
3149,3080,2617
3139,3081,2624
3126,3083,2621
3121,3090,2623
3117,3096,2627
3120,3093,2618
3114,3099,2616
3119,3100,2610
3123,3109,2604
3128,3107,2602
3137,3112,2601
3144,3109,2605
3145,3110,2607
3154,3112,2614
3156,3112,2622
3164,3106,2627
3158,3108,2630
3156,3107,2628
3151,3105,2623
3147,3098,2619
3147,3093,2615
3146,3090,2611
3145,3082,2602
3154,3075,2594
3159,3068,2592
3169,3058,2591
3169,3057,2595
3171,3056,2601
3171,3063,2608
3169,3063,2617
3169,3064,2626
3169,3070,2633
3164,3073,2633
3166,3078,2628
3165,3082,2623
3171,3082,2614
3169,3085,2605
3171,3080,2597
3170,3080,2591
3176,3072,2588
3182,3071,2585
3188,3070,2583
3192,3073,2580
3205,3075,2580
3214,3078,2578
3222,3071,2577
3222,3072,2577
3223,3073,2577
3224,3076,2580
3225,3072,2586
3231,3072,2591
3227,3073,2596
3223,3073,2596
3226,3074,2598
3223,3077,2601
3222,3074,2606
3210,3080,2613
3200,3081,2617
3193,3083,2618
3189,3080,2618
3188,3078,2616
3186,3071,2613
3184,3069,2605
3189,3073,2600
3192,3075,2595
3199,3075,2589
3201,3080,2583
3207,3083,2577
3213,3088,2574
3218,3081,2574
3225,3078,2575
3229,3077,2576
3232,3077,2575
3239,3080,2579
3239,3083,2588
3236,3081,2588
3233,3086,2591
3229,3083,2589
3225,3082,2582
3222,3073,2581
3221,3066,2581
3221,3062,2584
3220,3057,2585
3228,3053,2589
3230,3049,2587
3235,3044,2582
3234,3045,2576
3231,3042,2575
3231,3043,2571
3229,3042,2570
3230,3042,2567
3233,3041,2565
3232,3038,2562
3239,3038,2562
3242,3037,2564
3246,3039,2571
3249,3046,2576
3251,3050,2580
3257,3058,2583
3260,3062,2586
3264,3066,2585
3260,3070,2586
3252,3070,2587
3250,3070,2591
3246,3071,2594
3244,3066,2589
3242,3073,2585
3241,3070,2576
3243,3069,2570
3244,3065,2570
3247,3060,2570
3252,3055,2572
3255,3045,2572
3260,3047,2573
3259,3044,2576
3260,3036,2579
3262,3037,2582
3261,3039,2583
3263,3043,2585
3262,3050,2587
3265,3055,2587
3267,3055,2589
3267,3051,2591
3269,3051,2595
3267,3050,2602
3261,3045,2602
3261,3047,2602
3258,3049,2596
3256,3050,2590
3253,3054,2587
3252,3058,2583
3251,3060,2582
3249,3060,2581
3254,3062,2582
3254,3060,2586
3254,3058,2587
3255,3058,2590
3255,3052,2593
3258,3046,2590
3251,3038,2590
3251,3030,2586
3250,3026,2584
3245,3019,2581
3245,3020,2580
3243,3015,2579
3239,3018,2581
3238,3023,2585
3237,3028,2590
3239,3035,2594
3235,3044,2600
3231,3044,2597
3236,3049,2594
3234,3042,2589
3240,3036,2584
3245,3027,2579
3249,3017,2570
3258,3015,2567
3267,3016,2563
3270,3011,2560
3267,3016,2564
3263,3016,2571
3261,3020,2578
3256,3019,2584
3254,3019,2591
3249,3018,2596
3242,3016,2598
3240,3017,2603
3236,3019,2604
3234,3017,2605
3230,3020,2608
3228,3016,2611
3226,3013,2614
3220,3006,2617
3221,3004,2617
3221,3002,2617
3220,3000,2608
3224,3000,2603
3225,2996,2600
3232,2994,2600
3234,2997,2601
3239,2997,2600
3245,3001,2598
3249,3000,2597
3252,2998,2597
3253,3002,2602
3251,3000,2603
3253,3003,2605
3250,3002,2605
3250,2994,2599
3241,2998,2597
3235,2996,2594
3227,3000,2590
3214,2995,2589
3207,2994,2587
3202,2995,2593
3195,2992,2595
3197,2995,2599
3198,2996,2605
3205,2996,2608
3202,2998,2613
3204,2995,2611
3208,2995,2609
3207,2991,2608
3211,2991,2606
3211,2992,2607
3209,2989,2606
3206,2993,2610
3200,2991,2610
3200,2987,2612
3192,2988,2618
3191,2982,2623
3191,2984,2626
3190,2974,2628
3194,2971,2629
3196,2966,2627
3197,2964,2620
3204,2970,2616
3208,2974,2612
3218,2973,2610
3214,2971,2610
3215,2972,2610
3212,2976,2611
3206,2972,2615
3204,2974,2616
3198,2975,2616
3190,2975,2606
3190,2977,2597
3188,2979,2593
3192,2980,2590
3188,2983,2588
3189,2979,2587
3190,2980,2587
3188,2970,2593
3186,2965,2597
3184,2963,2605
3182,2957,2604
3185,2954,2602
3181,2947,2601
3184,2939,2597
3176,2939,2595
3173,2934,2592
3170,2939,2592
3164,2936,2598
3164,2936,2602
3162,2936,2607
3158,2933,2608
3162,2936,2606
3162,2934,2603
3168,2928,2601
3162,2930,2601
3161,2930,2600
3159,2934,2601
3161,2932,2604
3164,2932,2604
3165,2933,2605
3164,2932,2601
3168,2931,2597
3165,2927,2603
3175,2920,2603
3170,2922,2604
3172,2920,2605
3172,2923,2603
3170,2918,2603
3172,2916,2608
3174,2914,2609
3168,2912,2605
3169,2911,2607
3167,2909,2608
3172,2901,2607
3165,2899,2606
3162,2896,2604
3163,2900,2598
3157,2890,2595
3160,2890,2590
3161,2892,2589
3157,2894,2579
3159,2899,2573
3157,2904,2572
3164,2903,2571
3157,2908,2573
3161,2909,2573
3164,2915,2573
3163,2905,2573
3165,2902,2571
3163,2899,2575
3160,2896,2573
3166,2895,2577
3166,2891,2577
3172,2883,2570
3161,2881,2573
3164,2873,2569
3166,2871,2564
3167,2860,2565
3169,2856,2565
3167,2857,2569
3161,2854,2566
3161,2856,2565
3155,2857,2565
3159,2854,2562
3147,2856,2558
3145,2853,2554
3143,2855,2546
3140,2846,2542
3141,2843,2538
3141,2842,2541
3133,2840,2538
3137,2840,2543
3139,2838,2544
3151,2830,2543
3150,2829,2543
3153,2822,2541
3154,2825,2538
3154,2816,2538
3157,2814,2538
3158,2816,2543
3154,2816,2541
3157,2820,2542
3155,2823,2542
3165,2822,2542
3163,2826,2538
3167,2824,2535
3168,2827,2525
3168,2819,2520
3168,2816,2514
3165,2815,2515
3161,2811,2508
3158,2812,2504
3153,2809,2496
3155,2803,2492
3143,2799,2491
3140,2796,2494
3139,2802,2490
3134,2790,2492
3136,2790,2493
3136,2792,2496
3132,2790,2490
3135,2791,2484
3132,2791,2479
3136,2788,2474
3123,2790,2471
3116,2788,2466
3109,2792,2462
3104,2781,2463
3105,2776,2466
3104,2772,2474
3104,2767,2479
3113,2761,2480
3116,2755,2483
3128,2751,2488
3124,2754,2490
3125,2755,2486
3125,2763,2476
3122,2765,2465
3122,2766,2453
3121,2767,2445
3115,2768,2432
3114,2768,2421
3109,2766,2413
3109,2760,2405
3101,2760,2402
3100,2756,2402
3101,2760,2402
3103,2755,2407
3106,2752,2409
3113,2749,2414
3106,2745,2413
3109,2745,2415
3108,2744,2418
3112,2740,2421
3101,2743,2421
3095,2745,2421
3084,2744,2410
3075,2739,2402
3071,2737,2396
3065,2736,2389
3057,2740,2374
3058,2747,2363
3055,2752,2360
3059,2747,2353
3054,2751,2354
3054,2752,2357
3056,2755,2360
3057,2751,2361
3061,2752,2360
3056,2748,2363
3049,2745,2361
3053,2745,2364
3056,2743,2365
3061,2737,2363
3058,2737,2361
3056,2733,2357
3054,2734,2350
3051,2730,2345
3050,2730,2338
3048,2727,2331
3044,2724,2319
3047,2725,2312
3045,2724,2306
3049,2722,2305
3048,2723,2308
3046,2724,2312
3044,2730,2315
3038,2728,2320
3032,2727,2320
3025,2727,2321
3014,2727,2322
3010,2731,2328
3003,2732,2333
3002,2732,2338
2999,2738,2343
2999,2741,2343
2998,2747,2344
3000,2748,2340
3003,2749,2330
3005,2751,2320
3002,2751,2308
3006,2748,2299
3006,2751,2295
3005,2749,2293
2998,2753,2293
2994,2753,2297
2993,2752,2299
2990,2750,2304
2989,2753,2313
2986,2746,2310
2979,2744,2307
2980,2743,2302
2976,2738,2298
2974,2730,2295
2970,2730,2296
2965,2723,2301
2962,2719,2296
2959,2715,2297
2961,2716,2296
2965,2720,2295
2967,2724,2295
2973,2731,2296
2973,2741,2297
2974,2742,2299
2972,2752,2301
2969,2757,2307
2967,2762,2309
2964,2761,2312
2961,2757,2313
2958,2753,2312
2950,2752,2307
2949,2753,2300
2944,2749,2291
2944,2749,2282
2941,2752,2276
2939,2751,2272
2939,2750,2271
2938,2750,2271
2935,2748,2277
2933,2751,2278
2929,2751,2278
2934,2754,2278
2936,2756,2277
2938,2752,2275
2940,2755,2278
2942,2754,2275
2939,2756,2281
2936,2758,2289
2937,2763,2296
2935,2769,2300
2932,2770,2298
2936,2771,2292
2937,2771,2286
2937,2770,2280
2937,2773,2280
2934,2772,2283
2934,2770,2284
2931,2769,2283
2927,2766,2283
2918,2765,2280
2905,2768,2280
2899,2773,2282
2889,2777,2287
2881,2779,2292
2879,2783,2296
2874,2784,2299
2874,2784,2302
2872,2785,2309
2872,2788,2315
2877,2794,2316
2878,2800,2316
2887,2803,2314
2891,2806,2303
2894,2805,2299
2900,2807,2301
2902,2805,2303
2907,2803,2308
2904,2805,2315
2899,2806,2325
2892,2807,2326
2886,2804,2328
2886,2803,2329
2881,2801,2333
2874,2799,2336
2873,2802,2341
2870,2801,2343
2873,2804,2342
2874,2807,2343
2880,2810,2342
2886,2813,2340
2891,2813,2342
2897,2815,2338
2900,2820,2339
2899,2822,2339
2901,2832,2342
2901,2839,2347
2904,2846,2353
2901,2853,2359
2901,2854,2366
2900,2856,2359
2889,2850,2355
2888,2849,2349
2883,2846,2345
2876,2837,2340
2876,2834,2338
2873,2830,2340
2873,2819,2332
2867,2816,2334
2865,2811,2339
2862,2809,2347
2857,2804,2354
2856,2810,2358
2853,2809,2364
2850,2813,2367
2855,2822,2372
2858,2827,2377
2862,2830,2379
2860,2834,2385
2862,2836,2391
2868,2842,2395
2873,2838,2397
2881,2840,2396
2884,2840,2395
2887,2836,2387
2893,2839,2386
2894,2840,2383
2897,2840,2380
2893,2844,2378
2892,2840,2376
2892,2841,2377
2891,2836,2377
2893,2835,2376
2895,2835,2377
2897,2831,2373
2905,2831,2375
2908,2829,2380
2913,2828,2384
2907,2831,2385
2902,2840,2386
2897,2846,2384
2888,2842,2379
2883,2842,2378
2876,2843,2381
2869,2845,2379
2863,2848,2381
2861,2849,2380
2867,2848,2378
2867,2852,2374
2871,2855,2376
2876,2862,2371
2873,2859,2374
2877,2863,2380
2877,2866,2386
2879,2868,2389
2889,2872,2394
2893,2874,2396
2901,2871,2400
2899,2873,2401
2903,2873,2398
2909,2879,2395
2909,2877,2393
2912,2877,2396
2911,2874,2400
2908,2867,2401
2907,2866,2402
2902,2860,2401
2907,2857,2401
2904,2861,2404
2909,2862,2407
2911,2869,2412
2910,2867,2416
2914,2869,2422
2912,2872,2434
2909,2876,2432
2913,2885,2433
2914,2889,2426
2923,2894,2424
2918,2897,2420
2921,2894,2419
2924,2896,2420
2925,2889,2424
2932,2885,2425
2928,2881,2426
2930,2881,2421
2934,2881,2421
2936,2883,2424
2945,2883,2425
2941,2890,2426
2944,2896,2425
2943,2911,2418
2940,2909,2413
2941,2911,2406
2942,2911,2405
2941,2910,2398
2945,2913,2396
2947,2917,2397
2957,2914,2400
2954,2924,2409
2955,2929,2420
2957,2940,2432
2958,2940,2444
2959,2939,2452
2957,2936,2463
2952,2931,2463
2956,2934,2466
2959,2937,2463
2973,2939,2458
2973,2947,2449
2980,2952,2440
2986,2959,2433
2992,2953,2428
2998,2952,2424
3002,2952,2424
3003,2950,2417
3012,2948,2416
3016,2946,2418
3025,2941,2423
3017,2948,2430
3012,2951,2438
3011,2960,2448
3008,2960,2459
3010,2960,2468
3004,2962,2479
2996,2959,2479
2996,2960,2481
2997,2959,2482
3007,2958,2489
3007,2962,2487
3005,2965,2491
3006,2974,2496
3005,2971,2499
3012,2975,2499
3019,2981,2502
3022,2988,2496
3036,2997,2495
3035,3002,2490
3046,3005,2483
3042,3011,2479
3042,3013,2474
3042,3019,2470
3039,3013,2465
3036,3010,2468
3030,3004,2473
3022,2995,2469
3021,2991,2468
3016,2989,2467
3023,2987,2463
3018,2994,2463
3021,2997,2462
3026,3005,2461
3031,3000,2463
3039,3001,2467
3044,3001,2475
3045,3000,2471
3053,3001,2470
3053,3002,2468
3061,3002,2468
3057,3009,2470
3057,3011,2470
3059,3018,2467
3061,3010,2463
3067,3012,2461
3068,3013,2463
3065,3014,2457
3068,3018,2458
3068,3019,2459
3075,3014,2462
3070,3015,2463
3069,3005,2462
3069,3005,2462
3065,2994,2464
3065,2990,2465
3060,2989,2471
3051,2983,2465
3053,2991,2468
3052,2992,2468
3060,2989,2471
3058,2993,2474
3062,2994,2475
3069,3003,2473
3067,2995,2472
3070,2996,2469
3071,2998,2472
3068,2997,2468
3073,2999,2466
3074,2998,2463
3084,2993,2458
3080,2987,2451
3084,2981,2445
3086,2983,2440
3090,2974,2441
3101,2972,2441
3110,2970,2447
3116,2966,2447
3132,2961,2454
3136,2958,2459
3147,2955,2464
3145,2961,2468
3144,2965,2468
3139,2973,2469
3132,2970,2472
3129,2972,2472
3125,2975,2475
3120,2977,2470
3123,2980,2471
3120,2981,2465
3122,2979,2466
3117,2984,2468
3120,2986,2474
3122,2994,2479
3122,2988,2483
3123,2984,2488
3125,2981,2486
3125,2975,2484
3137,2973,2484
3143,2971,2482
3149,2970,2478
3147,2975,2475
3147,2981,2468
3142,2982,2464
3136,2978,2463
3132,2975,2458
3126,2970,2456
3121,2966,2454
3129,2962,2450
3127,2963,2452
3134,2961,2453
3133,2966,2454
3135,2969,2454
3136,2974,2453
3136,2971,2454
3142,2971,2450
3140,2972,2446
3137,2973,2439
3145,2975,2435
3149,2975,2433
3160,2972,2437
3159,2973,2445
3168,2972,2446
3168,2975,2448
3171,2969,2451
3174,2966,2453
3177,2961,2459
3175,2955,2460
3182,2950,2460
3181,2944,2459
3185,2933,2452
3183,2934,2447
3184,2932,2438
3185,2935,2433
3186,2937,2431
3189,2942,2426
3190,2953,2425
3190,2962,2424
3196,2969,2425
3199,2974,2426
3203,2972,2427
3203,2976,2428
3201,2978,2428
3202,2976,2429
3201,2968,2435
3203,2958,2439
3205,2952,2447
3197,2945,2445
3200,2941,2444
3196,2939,2445
3197,2937,2447
3195,2944,2454
3192,2950,2463
3187,2951,2463
3178,2950,2466
3172,2949,2465
3166,2948,2463
3161,2945,2462
3166,2942,2458
3169,2940,2454
3173,2934,2452
3174,2939,2451
3176,2940,2450
3179,2945,2450
3180,2947,2452
3181,2946,2450
3181,2948,2450
3178,2949,2451
3179,2950,2454
3177,2950,2456
3180,2946,2457
3184,2951,2462
3185,2950,2468
3190,2949,2472
3191,2947,2475
3191,2945,2469
3190,2946,2462
3184,2944,2453
3185,2942,2442
3178,2940,2433
3170,2935,2426
3166,2935,2424
3163,2933,2424
3165,2932,2425
3165,2931,2427
3166,2927,2433
3169,2927,2436
3168,2922,2441
3172,2920,2449
3171,2917,2457
3168,2915,2462
3166,2921,2465
3161,2924,2467
3158,2928,2466
3152,2929,2466
3148,2933,2466
3146,2939,2468
3144,2937,2468
3148,2939,2469
3149,2937,2470
3149,2930,2472
